city,state,zip,latitude,longitude
"Regina","Kentucky","41559","37.37997","-82.39017"
"Robinson Creek","Kentucky","41560","37.39423","-82.57875"
"Shelbiana","Kentucky","41562","37.3991","-82.47052"
"Shelby Gap","Kentucky","41563","37.22628","-82.53694"
"Sidney","Kentucky","41564","37.60476","-82.3667"
"Steele","Kentucky","41566","37.40836","-82.1922"
"Stone","Kentucky","41567","37.56897","-82.28621"
"Stopover","Kentucky","41568","37.50369","-82.05896"
"Varney","Kentucky","41571","37.62651","-82.44437"
"Virgie","Kentucky","41572","37.31342","-82.64368"
"Allen","Kentucky","41601","37.60969","-82.72037"
"Auxier","Kentucky","41602","37.7387","-82.75249"
"Banner","Kentucky","41603","37.55934","-82.68704"
"Beaver","Kentucky","41604","37.38986","-82.66782"
"Betsy Layne","Kentucky","41605","37.55498","-82.63009"
"Bevinsville","Kentucky","41606","37.34594","-82.7375"
"Blue River","Kentucky","41607","37.62216","-82.8438"
"Bypro","Kentucky","41612","37.35451","-82.72233"
"Dana","Kentucky","41615","37.54211","-82.68337"
"David","Kentucky","41616","37.58522","-82.87847"
"Drift","Kentucky","41619","37.48328","-82.74187"
"Dwale","Kentucky","41621","37.6269","-82.72663"
"Eastern","Kentucky","41622","37.51377","-82.80925"
"Garrett","Kentucky","41630","37.46416","-82.84992"
"Grethel","Kentucky","41631","37.46801","-82.65365"
"Gunlock","Kentucky","41632","37.55029","-82.94982"
"Harold","Kentucky","41635","37.48009","-82.62831"
"Hi Hat","Kentucky","41636","37.39772","-82.73087"
"Hueysville","Kentucky","41640","37.47649","-82.92643"
"Ivel","Kentucky","41642","37.59569","-82.64457"
"Lackey","Kentucky","41643","37.43778","-82.84307"
"Langley","Kentucky","41645","37.52872","-82.79294"
"McDowell","Kentucky","41647","37.43056","-82.71737"
"Martin","Kentucky","41649","37.57139","-82.78337"
"Melvin","Kentucky","41650","37.34722","-82.68166"
"Minnie","Kentucky","41651","37.46716","-82.75527"
"Prestonsburg","Kentucky","41653","37.6603","-82.76466"
"Printer","Kentucky","41655","37.50496","-82.72465"
"Stanville","Kentucky","41659","37.58415","-82.60064"
"Teaberry","Kentucky","41660","37.41341","-82.63846"
"Tram","Kentucky","41663","37.56844","-82.65966"
"Wayland","Kentucky","41666","37.4396","-82.80621"
"Weeksbury","Kentucky","41667","37.31138","-82.69881"
"Wheelwright","Kentucky","41669","37.33375","-82.71469"
"Hazard","Kentucky","41701","37.29778","-83.18781"
"Ary","Kentucky","41712","37.3744","-83.13751"
"Avawam","Kentucky","41713","37.22703","-83.27799"
"Bear Branch","Kentucky","41714","37.16519","-83.5075"
"Bonnyman","Kentucky","41719","37.29727","-83.24526"
"Buckhorn","Kentucky","41721","37.31371","-83.49949"
"Bulan","Kentucky","41722","37.40441","-83.10329"
"Busy","Kentucky","41723","37.25469","-83.31409"
"Carrie","Kentucky","41725","37.31667","-83.03244"
"Chavies","Kentucky","41727","37.35624","-83.32352"
"Combs","Kentucky","41729","37.2681","-83.2159"
"Cornettsville","Kentucky","41731","37.10312","-83.08393"
"Delphia","Kentucky","41735","37.01793","-83.09963"
"Dwarf","Kentucky","41739","37.32596","-83.12802"
"Emmalena","Kentucky","41740","37.35649","-83.0467"
"Gays Creek","Kentucky","41745","37.34449","-83.42848"
"Happy","Kentucky","41746","37.21574","-83.09779"
"Hyden","Kentucky","41749","37.19364","-83.4199"
"Jeff","Kentucky","41751","37.2196","-83.12659"
"Krypton","Kentucky","41754","37.30025","-83.32459"
"Sassafras","Kentucky","41759","37.23211","-83.02521"
"Scuddy","Kentucky","41760","37.19456","-83.08588"
"Sizerock","Kentucky","41762","37.20742","-83.50077"
"Slemp","Kentucky","41763","37.05439","-83.12157"
"Smilax","Kentucky","41764","37.12924","-83.25545"
"Thousandsticks","Kentucky","41766","37.18526","-83.44443"
"Vest","Kentucky","41772","37.4075","-83.01679"
"Vicco","Kentucky","41773","37.23534","-83.01721"
"Viper","Kentucky","41774","37.15512","-83.13847"
"Wendover","Kentucky","41775","37.09373","-83.34207"
"Wooton","Kentucky","41776","37.15933","-83.28158"
"Yeaddiss","Kentucky","41777","37.06022","-83.23276"
"Yerkes","Kentucky","41778","37.26612","-83.3223"
"Blackey","Kentucky","41804","37.14923","-82.98993"
"Cromona","Kentucky","41810","37.18492","-82.67278"
"Deane","Kentucky","41812","37.2473","-82.74445"
"Ermine","Kentucky","41815","37.15821","-82.79799"
"Garner","Kentucky","41817","37.35922","-82.90038"
"Gordon","Kentucky","41819","36.99191","-83.07788"
"Hallie","Kentucky","41821","37.07563","-83.00711"
"Hindman","Kentucky","41822","37.31991","-82.97848"
"Isom","Kentucky","41824","37.18771","-82.88015"
"Jackhorn","Kentucky","41825","37.23323","-82.70854"
"Jeremiah","Kentucky","41826","37.17348","-82.92115"
"Kite","Kentucky","41828","37.2971","-82.78444"
"Leburn","Kentucky","41831","37.38531","-82.94633"
"Letcher","Kentucky","41832","37.15286","-82.9548"
"Linefork","Kentucky","41833","37.02919","-82.97323"
"Littcarr","Kentucky","41834","37.26585","-82.94661"
"McRoberts","Kentucky","41835","37.21196","-82.67114"
"Mallie","Kentucky","41836","37.25839","-82.90887"
"Mayking","Kentucky","41837","37.1215","-82.75231"
"Millstone","Kentucky","41838","37.19677","-82.75144"
"Mousie","Kentucky","41839","37.42041","-82.87741"
"Neon","Kentucky","41840","37.19962","-82.71813"
"Pine Top","Kentucky","41843","37.27495","-82.85938"
"Pippa Passes","Kentucky","41844","37.32916","-82.8643"
"Premium","Kentucky","41845","37.1396","-82.90301"
"Redfox","Kentucky","41847","37.20823","-82.95961"
"Roxana","Kentucky","41848","37.11491","-82.94384"
"Seco","Kentucky","41849","37.1744","-82.73251"
"Thornton","Kentucky","41855","37.18874","-82.78496"
"Whitesburg","Kentucky","41858","37.1454","-82.84697"
"Dema","Kentucky","41859","37.39922","-82.77606"
"Raven","Kentucky","41861","37.39002","-82.8264"
"Topmost","Kentucky","41862","37.34971","-82.78929"
"Paducah","Kentucky","42001","37.03317","-88.7135"
"Paducah","Kentucky","42003","37.00653","-88.58472"
"Almo","Kentucky","42020","36.68913","-88.29145"
"Arlington","Kentucky","42021","36.80129","-88.9957"
"Bandana","Kentucky","42022","37.14593","-88.94553"
"Bardwell","Kentucky","42023","36.87623","-88.98742"
"Barlow","Kentucky","42024","37.0742","-89.05026"
"Benton","Kentucky","42025","36.85764","-88.33441"
"Boaz","Kentucky","42027","36.91585","-88.63018"
"Burna","Kentucky","42028","37.23637","-88.33946"
"Calvert City","Kentucky","42029","37.00963","-88.38947"
"Clinton","Kentucky","42031","36.68741","-88.98864"
"Columbus","Kentucky","42032","36.751","-89.10378"
"Cunningham","Kentucky","42035","36.90392","-88.83674"
"Dexter","Kentucky","42036","36.72246","-88.23048"
"Dycusburg","Kentucky","42037","37.15843","-88.18441"
"Eddyville","Kentucky","42038","37.04137","-88.02364"
"Fancy Farm","Kentucky","42039","36.78535","-88.82809"
"Farmington","Kentucky","42040","36.62454","-88.50371"
"Fulton","Kentucky","42041","36.54593","-88.87456"
"Gilbertsville","Kentucky","42044","36.95744","-88.26417"
"Grand Rivers","Kentucky","42045","37.072","-88.26453"
"Hampton","Kentucky","42047","37.30061","-88.39046"
"Hardin","Kentucky","42048","36.76676","-88.23533"
"Hazel","Kentucky","42049","36.51874","-88.31828"
"Hickman","Kentucky","42050","36.54675","-89.20347"
"Hickory","Kentucky","42051","36.85629","-88.64522"
"Kevil","Kentucky","42053","37.1033","-88.87606"
"Kirksey","Kentucky","42054","36.71734","-88.43149"
"Kuttawa","Kentucky","42055","37.06959","-88.16765"
"La Center","Kentucky","42056","37.11088","-88.98452"
"Ledbetter","Kentucky","42058","37.05329","-88.4714"
"Lovelaceville","Kentucky","42060","36.96385","-88.82778"
"Lowes","Kentucky","42061","36.88262","-88.76959"
"Marion","Kentucky","42064","37.35022","-88.09158"
"Mayfield","Kentucky","42066","36.73328","-88.6403"
"Melber","Kentucky","42069","36.92328","-88.75828"
"Murray","Kentucky","42071","36.62139","-88.28291"
"New Concord","Kentucky","42076","36.55906","-88.09473"
"Salem","Kentucky","42078","37.28876","-88.27202"
"Sedalia","Kentucky","42079","36.55978","-88.57611"
"Smithland","Kentucky","42081","37.22821","-88.40274"
"Symsonia","Kentucky","42082","36.91618","-88.50092"
"Tiline","Kentucky","42083","37.16381","-88.27767"
"Water Valley","Kentucky","42085","36.56942","-88.80044"
"West Paducah","Kentucky","42086","37.0828","-88.76838"
"Wickliffe","Kentucky","42087","36.97328","-89.00323"
"Wingo","Kentucky","42088","36.61808","-88.75409"
"Bowling Green","Kentucky","42101","37.06552","-86.47809"
"Bowling Green","Kentucky","42103","36.94802","-86.33396"
"Bowling Green","Kentucky","42104","36.87718","-86.45233"
"Adolphus","Kentucky","42120","36.67196","-86.27465"
"Alvaton","Kentucky","42122","36.85885","-86.35718"
"Austin","Kentucky","42123","36.82039","-85.99573"
"Beaumont","Kentucky","42124","36.86534","-85.64817"
"Cave City","Kentucky","42127","37.12167","-85.92746"
"Edmonton","Kentucky","42129","36.99","-85.58992"
"Eighty Eight","Kentucky","42130","36.9224","-85.77816"
"Etoile","Kentucky","42131","36.82734","-85.90915"
"Fountain Run","Kentucky","42133","36.72248","-85.95468"
"Franklin","Kentucky","42134","36.72626","-86.56433"
"Gamaliel","Kentucky","42140","36.65549","-85.83108"
"Glasgow","Kentucky","42141","36.94883","-85.91489"
"Hestand","Kentucky","42151","36.64848","-85.56058"
"Holland","Kentucky","42153","36.68006","-86.04234"
"Knob Lick","Kentucky","42154","37.04876","-85.72421"
"Lucas","Kentucky","42156","36.85947","-86.04952"
"Mount Hermon","Kentucky","42157","36.78872","-85.8187"
"Oakland","Kentucky","42159","36.99594","-86.24771"
"Park City","Kentucky","42160","37.10339","-86.08035"
"Rocky Hill","Kentucky","42163","37.07968","-86.13466"
"Scottsville","Kentucky","42164","36.7704","-86.18096"
"Summer Shade","Kentucky","42166","36.87768","-85.71503"
"Tompkinsville","Kentucky","42167","36.72432","-85.66998"
"Woodburn","Kentucky","42170","36.84678","-86.57459"
"Smiths Grove","Kentucky","42171","37.03609","-86.16728"
"Adairville","Kentucky","42202","36.68732","-86.85916"
"Allensville","Kentucky","42204","36.69509","-87.08096"
"Auburn","Kentucky","42206","36.88221","-86.72302"
"Bee Spring","Kentucky","42207","37.30357","-86.27858"
"Brownsville","Kentucky","42210","37.21724","-86.31438"
"Cadiz","Kentucky","42211","36.82016","-87.83709"
"Center","Kentucky","42214","37.13428","-85.68822"
"Cerulean","Kentucky","42215","36.99256","-87.67018"
"Crofton","Kentucky","42217","37.04915","-87.47212"
"Elkton","Kentucky","42220","36.90129","-87.18395"
"Fort Campbell","Kentucky","42223","36.6381","-87.47258"
"Gracey","Kentucky","42232","36.86665","-87.66167"
"Guthrie","Kentucky","42234","36.70656","-87.17598"
"Herndon","Kentucky","42236","36.7196","-87.61225"
"Hopkinsville","Kentucky","42240","36.88388","-87.46024"
"Jetson","Kentucky","42252","37.23713","-86.50029"
"La Fayette","Kentucky","42254","36.66435","-87.63852"
"Lewisburg","Kentucky","42256","37.01666","-86.94796"
"Mammoth Cave","Kentucky","42259","37.23524","-86.17206"
"Morgantown","Kentucky","42261","37.22405","-86.67015"
"Oak Grove","Kentucky","42262","36.68386","-87.44714"
"Olmstead","Kentucky","42265","36.739","-87.00141"
"Pembroke","Kentucky","42266","36.76562","-87.3601"
"Rochester","Kentucky","42273","37.20128","-86.85916"
"Rockfield","Kentucky","42274","36.94915","-86.60534"
"Roundhill","Kentucky","42275","37.22701","-86.44628"
"Russellville","Kentucky","42276","36.86093","-86.87727"
"Sharon Grove","Kentucky","42280","36.95055","-87.09927"
"Sweeden","Kentucky","42285","37.26418","-86.29751"
"Trenton","Kentucky","42286","36.72749","-87.26959"
"Owensboro","Kentucky","42301","37.73983","-87.24643"
"Owensboro","Kentucky","42303","37.76138","-87.04889"
"Beaver Dam","Kentucky","42320","37.35093","-86.87291"
"Beech Creek","Kentucky","42321","37.17977","-87.05195"
"Beech Grove","Kentucky","42322","37.62083","-87.38821"
"Beechmont","Kentucky","42323","37.17406","-87.03261"
"Belton","Kentucky","42324","37.13863","-87.00974"
"Bremen","Kentucky","42325","37.32537","-87.27375"
"Browder","Kentucky","42326","37.23666","-87.00835"
"Calhoun","Kentucky","42327","37.58721","-87.30042"
"Centertown","Kentucky","42328","37.41898","-87.0429"
"Central City","Kentucky","42330","37.31436","-87.12245"
"Cleaton","Kentucky","42332","37.25099","-87.08935"
"Cromwell","Kentucky","42333","37.37718","-86.75609"
"Drakesboro","Kentucky","42337","37.22309","-86.99964"
"Dundee","Kentucky","42338","37.55295","-86.77408"
"Dunmor","Kentucky","42339","37.11326","-86.95033"
"Fordsville","Kentucky","42343","37.63594","-86.69795"
"Graham","Kentucky","42344","37.25681","-87.32053"
"Greenville","Kentucky","42345","37.14839","-87.18943"
"Hartford","Kentucky","42347","37.52414","-86.88715"
"Hawesville","Kentucky","42348","37.83379","-86.76578"
"Horse Branch","Kentucky","42349","37.42695","-86.67425"
"Island","Kentucky","42350","37.44852","-87.1831"
"Lewisport","Kentucky","42351","37.9026","-86.87903"
"Livermore","Kentucky","42352","37.51333","-87.0833"
"McHenry","Kentucky","42354","37.37915","-86.9273"
"Maceo","Kentucky","42355","37.86206","-86.9895"
"Maple Mount","Kentucky","42356","37.69364","-87.32289"
"Olaton","Kentucky","42361","37.51791","-86.69183"
"Philpot","Kentucky","42366","37.72404","-86.93988"
"Powderly","Kentucky","42367","37.2448","-87.16133"
"Reynolds Station","Kentucky","42368","37.71258","-86.75133"
"Rockport","Kentucky","42369","37.3517","-87.00719"
"Rosine","Kentucky","42370","37.4497","-86.74121"
"Rumsey","Kentucky","42371","37.4978","-87.29362"
"Sacramento","Kentucky","42372","37.40588","-87.2773"
"South Carrollton","Kentucky","42374","37.33333","-87.14045"
"Utica","Kentucky","42376","37.61626","-87.08619"
"Whitesville","Kentucky","42378","37.65093","-86.87258"
"Clay","Kentucky","42404","37.47878","-87.83636"
"Corydon","Kentucky","42406","37.77792","-87.74496"
"Dawson Springs","Kentucky","42408","37.1797","-87.69229"
"Dixon","Kentucky","42409","37.5436","-87.69947"
"Earlington","Kentucky","42410","37.27655","-87.51078"
"Fredonia","Kentucky","42411","37.20315","-88.02852"
"Hanson","Kentucky","42413","37.44257","-87.46919"
"Henderson","Kentucky","42420","37.79875","-87.51517"
"Madisonville","Kentucky","42431","37.33319","-87.47512"
"Manitou","Kentucky","42436","37.41462","-87.56946"
"Morganfield","Kentucky","42437","37.66234","-87.92067"
"Mortons Gap","Kentucky","42440","37.23887","-87.46782"
"Nebo","Kentucky","42441","37.36768","-87.65962"
"Nortonville","Kentucky","42442","37.17408","-87.48652"
"Poole","Kentucky","42444","37.64152","-87.6455"
"Princeton","Kentucky","42445","37.12861","-87.86052"
"Providence","Kentucky","42450","37.38741","-87.77535"
"Reed","Kentucky","42451","37.88165","-87.38966"
"Robards","Kentucky","42452","37.68531","-87.53654"
"Saint Charles","Kentucky","42453","37.14888","-87.58275"
"Sebree","Kentucky","42455","37.5858","-87.53938"
"Slaughters","Kentucky","42456","37.51182","-87.49929"
"Spottsville","Kentucky","42458","37.85249","-87.42367"
"Sturgis","Kentucky","42459","37.5637","-88.01837"
"Uniontown","Kentucky","42461","37.78668","-87.88807"
"Waverly","Kentucky","42462","37.74123","-87.79834"
"Wheatcroft","Kentucky","42463","37.47897","-87.86717"
"White Plains","Kentucky","42464","37.18132","-87.37148"
"Somerset","Kentucky","42501","37.06174","-84.44973"
"Somerset","Kentucky","42503","37.15677","-84.52511"
"Bethelridge","Kentucky","42516","37.22247","-84.77881"
"Bronston","Kentucky","42518","36.9253","-84.64265"
"Burnside","Kentucky","42519","36.93932","-84.53573"
"Dunnville","Kentucky","42528","37.18335","-85.01712"
"Ferguson","Kentucky","42533","37.06752","-84.59382"
"Liberty","Kentucky","42539","37.30566","-84.95265"
"Middleburg","Kentucky","42541","37.37325","-84.80778"
"Nancy","Kentucky","42544","37.03473","-84.8143"
"Science Hill","Kentucky","42553","37.1716","-84.70056"
"Windsor","Kentucky","42565","37.15008","-84.90086"
"Yosemite","Kentucky","42566","37.28389","-84.77932"
"Eubank","Kentucky","42567","37.26441","-84.60454"
"Albany","Kentucky","42602","36.73201","-85.13324"
"Alpha","Kentucky","42603","36.77875","-85.01093"
"Jamestown","Kentucky","42629","36.92551","-85.11732"
"Marshes Siding","Kentucky","42631","36.74039","-84.48098"
"Monticello","Kentucky","42633","36.79245","-84.83155"
"Parkers Lake","Kentucky","42634","36.88043","-84.41601"
"Pine Knot","Kentucky","42635","36.67601","-84.40033"
"Revelo","Kentucky","42638","36.67487","-84.4689"
"Russell Springs","Kentucky","42642","37.05624","-85.0352"
"Stearns","Kentucky","42647","36.6922","-84.61144"
"Strunk","Kentucky","42649","36.6253","-84.41798"
"Whitley City","Kentucky","42653","36.78117","-84.4618"
"Elizabethtown","Kentucky","42701","37.70502","-85.83881"
"Big Clifty","Kentucky","42712","37.56098","-86.15791"
"Bonnieville","Kentucky","42713","37.37631","-85.88282"
"Breeding","Kentucky","42715","36.94352","-85.4134"
"Buffalo","Kentucky","42716","37.47495","-85.61925"
"Burkesville","Kentucky","42717","36.78169","-85.38331"
"Campbellsville","Kentucky","42718","37.38994","-85.37561"
"Caneyville","Kentucky","42721","37.42173","-86.49593"
"Canmer","Kentucky","42722","37.27628","-85.71703"
"Cecilia","Kentucky","42724","37.67293","-86.06461"
"Clarkson","Kentucky","42726","37.42423","-86.15035"
"Columbia","Kentucky","42728","37.10943","-85.28873"
"Cub Run","Kentucky","42729","37.30167","-86.09719"
"Eastview","Kentucky","42732","37.61","-86.11235"
"Elk Horn","Kentucky","42733","37.34008","-85.18028"
"Glendale","Kentucky","42740","37.59174","-85.94358"
"Glens Fork","Kentucky","42741","36.9888","-85.25183"
"Gradyville","Kentucky","42742","37.07774","-85.47888"
"Greensburg","Kentucky","42743","37.22958","-85.53175"
"Hardyville","Kentucky","42746","37.21233","-85.73304"
"Hodgenville","Kentucky","42748","37.57029","-85.70952"
"Horse Cave","Kentucky","42749","37.18983","-85.87516"
"Knifley","Kentucky","42753","37.22299","-85.17411"
"Leitchfield","Kentucky","42754","37.47814","-86.31379"
"Magnolia","Kentucky","42757","37.40192","-85.72501"
"Mannsville","Kentucky","42758","37.37656","-85.19756"
"Marrowbone","Kentucky","42759","36.82909","-85.51334"
"Millwood","Kentucky","42762","37.45366","-86.39527"
